SKU,IMAGE URL,TITLE,QUANTITY,"STATUS",DESCRIPTION,SAMPLE RETAIL PRICE,PRODUCT COST,MANUFACTURER,MANUFACTURER ID,MAIN CATEGORY,SUB CATEGORY,THUMBNAIL URL,WEIGHT,MAP PRICE,MSRP,UPC,ASIN,CUSTOM SHIPPING RATE,SHORT DESCRIPTION
<br>- Built-in mud mat stabilizes tent and keeps mud out
<br>- Front shade canopy adds protected living space
<br>- Water-resistant, sonic welded polyethylene floor
<br>- Factory taped fly seams
<br>- E-port for electrical cord access
<br>
<br>Specifications:
<br>
<br>- Sleeps:  Up to 8 people
<br>- Size:  11' x 9' x 70""
<br>- Area:  99 sq. ft.","169.99","110.12","SwissGear","SG33155","Tents","7+ Person Tents","http://www.inventorysource.com/images/gs/t_GS54836.jpg","26.0","0.00","169.99","047297331554","","","St Alban Family Dome Tent -   Manufacture ID: SG33155    St. Alban Family Dome Tent    Features:    - Easy set up with pin and ring system and plastic eave hubs  - Open mesh top and patented corner vents for superior ventilation  - Two zip shoe pockets with outside/inside access  - Patented truncated corners stabilize tent in high winds  - Built-in mud mat stabilizes tent and keeps mud out  - Fron",
"GS54829","http://www.inventorysource.com/images/gs/GS54829.jpg","Smart Shade Canopy 10x10","7",Yes,"<b>Smart Shade Series - Canopy 10x10</b><br>Manufacture ID: SG33046<br><br>Smart Shade Canopy
<br>
<br>Features:
<br>
<br>- Sets up in minutes
<br>- Straight leg construction
<br>- No tools required
<br>- Heavy duty polyester fabric is water repellent, UV resistant and fade resistant
<br>- Sturdy, steel frame
<br> 
<br>Specifications:
<br>
<br>- Size:  10' x 10' x 115""
<br>- Area:  100 sq. ft.","169.99","107.53","SwissGear","SG33046","Tents","Shelters","http://www.inventorysource.com/images/gs/t_GS54829.jpg","39.7","0.00","169.99","047297330465","","","Smart Shade Series - Canopy 10x10  Manufacture ID: SG33046    Smart Shade Canopy    Features:    - Sets up in minutes  - Straight leg construction  - No tools required  - Heavy duty polyester fabric is water repellent, UV resistant and fade resistant  - Sturdy, steel frame     Specifications:    - Size: 10' x 10' x 115""  - Area: 100 sq. ft.",
"GS54831","http://www.inventorysource.com/images/gs/GS54831.jpg","Smart Shade Canopy 15x10","6",Yes,"<b>Smart Shade Series - Canopy 15x10</b><br>Manufacture ID: SG33052<br><br>Smart Shade Canopy
<br>
<br>Features:
<br>
<br>- Sets up in minutes
<br>- Straight leg construction
<br>- No tools required
<br>- Heavy duty polyester fabric is water repellent, UV resistant and fade resistant
<br>- Sturdy, steel frame
<br> 
<br>Specifications:
<br>
<br>- Size:  15' x 10' x 123""
<br>- Area:  150 sq. ft.","319.99","207.28","SwissGear","SG33052","Tents","Shelters","http://www.inventorysource.com/images/gs/t_GS54831.jpg","77.5","0.00","319.99","047297330526","","","Smart Shade Series - Canopy 15x10  Manufacture ID: SG33052    Smart Shade Canopy    Features:    - Sets up in minutes  - Straight leg construction  - No tools required  - Heavy duty polyester fabric is water repellent, UV resistant and fade resistant  - Sturdy, steel frame     Specifications:    - Size: 15' x 10' x 123""  - Area: 150 sq. ft.",
"GS54834","http://www.inventorysource.com/images/gs/GS54834.jpg","Falera Family Dome Tent","19",Yes,"<b>Falera Family Dome Tent - </b><br>Manufacture ID: SG33136<br><br>Falera Family Dome Tent
<br>
<br>Features:
<br>
<br>- Sewn-in room divider creates two distinct living areas
<br>- Two side rooms with divider curtains for extra storage
<br>- Easy set up with pin and ring system and plastic eave hubs
<br>- Patented truncated corners give tent stability
<br>- E-port for electrical cord access
<br>- Full mesh ceiling, side and rear windows maximize ventilation
<br>- Water-resistant, sonic welded polyethylene floor
<br>- Factory taped fly seams
<br>- E-port for electrical cord access
<br>
<br>Specifications:
<br>
<br>- Sleeps:  Up to 8 people
<br>- Size:  14' x 11' x 76""
<br>- Area:  137 sq. ft.","179.99","114.65","SwissGear","SG33136","Tents","5 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS54834.jpg","19.45","0.00","179.99","047297331363","","","Falera Family Dome Tent -   Manufacture ID: SG33136    Falera Family Dome Tent    Features:    - Sewn-in room divider creates two distinct living areas  - Two side rooms with divider curtains for extra storage  - Easy set up with pin and ring system and plastic eave hubs  - Patented truncated corners give tent stability  - E-port for electrical cord access  - Full mesh ceiling, side and rear windo",
"GS54833","http://www.inventorysource.com/images/gs/GS54833.jpg","Cheval Sport Dome Tent","12",Yes,"<b>Cheval Sport Dome Tent - </b><br>Manufacture ID: SG33134<br><br>Cheval Sport Dome Tent
<br>
<br>Features:
<br>
<br>- Easy set-up with pin and ring system
<br>- Lightweight factory taped polyester taffeta floor
<br>- Patented hoop fly frame
<br>- Mesh roof vents and windows
<br>- Factory taped fly seams
<br>- Gear loft and organizer pockets
<br>- Shockcorded fiberglass frame
<br>- E-port for electrical cord access
<br>
<br>Specifications:
<br>
<br>- Type:  Sport Dome
<br>- Capacity: 3
<br>- Size (L x W x H):  7' x 7' x 48""
<br>- Area:  49 sq. ft.
<br>- Carry Weight:  8 lbs.","69.99","47.48","SwissGear","SG33134","Tents","3 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS54833.jpg","7.4","0.00","69.99","047297331349","","","Cheval Sport Dome Tent -   Manufacture ID: SG33134    Cheval Sport Dome Tent    Features:    - Easy set-up with pin and ring system  - Lightweight factory taped polyester taffeta floor  - Patented hoop fly frame  - Mesh roof vents and windows  - Factory taped fly seams  - Gear loft and organizer pockets  - Shockcorded fiberglass frame  - E-port for electrical cord access    Specifications:    - Ty",
"GS54830","http://www.inventorysource.com/images/gs/GS54830.jpg","Smart Shade Screenhouse 10x10","0",Yes,"<b>Smart Shade Series - Screenhouse 10x10</b><br>Manufacture ID: SG33047<br><br>Smart Shade Screenhouse 
<br>
<br>Features:
<br>
<br>- Removeable Scree Walls
<br>- Sets up in minutes
<br>- Straight leg construction
<br>- No tools required
<br>- Heavy duty polyester fabric is water repellent, UV resistant and fade resistant
<br>- Sturdy, steel frame
<br> 
<br>Specifications:
<br>
<br>- Size:  10' x 10' x 115""
<br>- Area:  100 sq. ft.","219.99","137.33","SwissGear","SG33047","Tents","Screen Houses","http://www.inventorysource.com/images/gs/t_GS54830.jpg","46.7","0.00","219.99","047297330472","","","Smart Shade Series - Screenhouse 10x10  Manufacture ID: SG33047    Smart Shade Screenhouse     Features:    - Removeable Scree Walls  - Sets up in minutes  - Straight leg construction  - No tools required  - Heavy duty polyester fabric is water repellent, UV resistant and fade resistant  - Sturdy, steel frame     Specifications:    - Size: 10' x 10' x 115""  - Area: 100 sq. ft.",
"GS54832","http://www.inventorysource.com/images/gs/GS54832.jpg","Niesen Hiker Tent","14",Yes,"<b>Niesen Hiker Tent - </b><br>Manufacture ID: SG33131<br><br>Niesen Hiker Tent
<br>
<br>Features:
<br>
<br>- Poles slip into grommeted webbing for easy set-up
<br>- Lightweight factory taped polyester taffeta water-resistant floor
<br>- Three season full rain fly for maximum weather protection
<br>- Rain fly creates vestibule for additional gear storage
<br>- D-door at front and back for eas of entry and exit
<br>- Light weight aluminum stakes
<br>- Factory taped fly seams
<br>- Gear loft and organizer pockets
<br> -Clip system makes tent attachment to poles fast and easy
<br>
<br>Specifications:
<br>
<br>- Type:  Hiker
<br>- Capacity: 2
<br>- Size (L x W x H):  7.5' x 5.5' x 40""
<br>- Area:  41.25 sq. ft.
<br>- Carry Weight:  9 lbs.","84.99","53.89","SwissGear","SG33131","Tents","2 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS54832.jpg","8.6","0.00","84.99","047297331318","","","Niesen Hiker Tent -   Manufacture ID: SG33131    Niesen Hiker Tent    Features:    - Poles slip into grommeted webbing for easy set-up  - Lightweight factory taped polyester taffeta water-resistant floor  - Three season full rain fly for maximum weather protection  - Rain fly creates vestibule for additional gear storage  - D-door at front and back for eas of entry and exit  - Light weight aluminu",
"GS54835","http://www.inventorysource.com/images/gs/GS54835.jpg","Montreaux Family Dome Tent","0",No,"<b>Montreaux Family Dome Tent - </b><br>Manufacture ID: SG33154<br><br>Montreaux Family Dome Tent
<br>
<br>Features:
<br>
<br>- Sewn-in room divider creates two distinct living areas
<br>- Two side rooms with divider curtains for extra storage
<br>- Easy set up with pin and ring system and plastic eave hubs
<br>- Patented truncated corners give tent stability
<br>- E-port for electrical cord access
<br>- Full mesh ceiling, side and rear windows maximize ventilation
<br>- Water-resistant, sonic welded polyethylene floor
<br>- Factory taped fly seams
<br>
<br>Specifications:
<br>
<br>- Sleeps:  Up to 10 people
<br>- Size:  17.5' x 14' x 84""
<br>- Area:  177 sq. ft.","239.99","151.8","SwissGear","SG33154","Tents","7+ Person Tents","http://www.inventorysource.com/images/gs/t_GS54835.jpg","37.65","0.00","239.99","047297331547","","","Montreaux Family Dome Tent -   Manufacture ID: SG33154    Montreaux Family Dome Tent    Features:    - Sewn-in room divider creates two distinct living areas  - Two side rooms with divider curtains for extra storage  - Easy set up with pin and ring system and plastic eave hubs  - Patented truncated corners give tent stability  - E-port for electrical cord access  - Full mesh ceiling, side and rear",
"GS51512","http://www.inventorysource.com/images/noImage.jpg","ScreenRoom 10x10 Rainfly","32",Yes,"<b>ScreenRoom Rainfly - 10x10</b><br>Manufacture ID: SR10R<br><br>ScreenRoom Rainfly provides total waterproofing performance and protects your ScreenRoom from the elements.
<br>
<br>- Size:  10' x 10'
<br>- Material:  6.5 oz. 150T Poly Oxford
<br>- Corner webbing and brass grommets ensure custom fit
<br>- Factory tape-sealed seams and heavy-duty waterproof coating
<br>- Also provides protection from UV Damage","83.99","49.76","Paha Que","SR10R","Tents","Screen Houses","http://www.inventorysource.com/images/noImage.jpg","3.35","0.00","83.99","721209071027","","","ScreenRoom Rainfly - 10x10  Manufacture ID: SR10R    ScreenRoom Rainfly provides total waterproofing performance and protects your ScreenRoom from the elements.    - Size: 10' x 10'  - Material: 6.5 oz. 150T Poly Oxford  - Corner webbing and brass grommets ensure custom fit  - Factory tape-sealed seams and heavy-duty waterproof coating  - Also provides protection from UV Damage",
"GS59240","http://www.inventorysource.com/images/noImage.jpg","Vertex 4 AL Sage/Rust","6",Yes,"<b>Vertex Aluminum Poles - Sage/Rust - 4</b><br>Manufacture ID: 5423619<br><br>If you want to stay dry on your next trip and avoid the hassle of faulty zippers, ALPS Mountaineering tents are for you! The Vertex is a one continuous pole design, free standing tent that is enhanced with 2 doors for easy entry and 2 vestibules for gear storage and extra weather protection. Extra large #8 zippers make opening and closing the doors and vestibules a breeze. The Vertex has aircraft alloy aluminum poles that are strong and lightweight. Assembly is really easy with the tent clips that just snap in place over the poles. The poles are all shock corded together as one continuous system. The top of the tent has a spreader section for increased head room. With a factory sealed fly and floor seams, you&rsquo;re sure to stay dry in rainy weather. The polyester fly and floor are urethane coated, factory sealed seams for maximum weatherproofness. The fly buckles to the tent, offering a much more secure attachment when compared to elastic cord. The mesh roof vents increase ventilation and improves star gazing. All these combined features, make the Vertex 2 a great choice for any backpacking trip.
<br>
<br>Features 
<br>
<br>- Free Standing Pole System with 7000 Series Aluminum Poles
<br>- Easy Assembly with Pole Clips that quickly snap over the tent poles
<br>- 75D 185T Polyester Fly resists UV damage and stays taut
<br>- Factory Sealed Fly & Floor Seams give best weather protection
<br>- 75D 185T Taffeta Floor with 2000mm Coating
<br>- Extra Large #8 Zippers on Doors and Vestibules
<br>- Easy Entry & Great Ventilation with 2 Doors (both with zippered mesh windows)
<br>- 2 Vestibules for gear storage and extra weather protection
<br>- Weatherproof Fly Buckles on for maximum adjustability and protection
<br>- Mesh Roof Vents increase ventilation and improve star gazing
<br>
<br>Materials: 
<br>
<br>- Fly: 75D, 185T, Poly Taffeta, 1500mm Multi-pass Urethane coating
<br>- Floor: 75D, 185T, Poly Taffeta, 2000mm Multi-pass Urethane coating 
<br>- Walls: 75D, 185T, Poly Taffeta
<br>- Mesh: Nylon No See-um Mesh, 40D
<br>- Frame: 9.5mm 7000-series aluminum 
<br>
<br>Included:
<br> 
<br>Rain fly, 7000 Series Aluminum Poles, Pole Bag, Stake Bag, 6061 Aluminum Stakes, Guy Rope, Repair Swatches, Gear Loft, Mesh Storage Pockets, and Tent Bag with Drawstring
<br>
<br>Specifications:
<br>
<br>- Base Size: 7&rsquo;6 x 8'6
<br>- Center Height: 4&rsquo;4
<br>- Vestibule Depth: 35""
<br>- Tent Area: 64 sq. ft. 
<br>- Vestibule Area: 31 sq. ft. 
<br>- Tent and Fly Weight: 8 lb. 1 oz. 
<br>- Total Weight: 9 lb. 1 oz. 
<br>- Packed Size: 8"" x 22""
<br>- Pole Diameter: 9.5 mm
<br>- Color: Sage/Rust
<br>- Style: Two-pole rectangular dome
<br>- Use Rating: 3 Season
<br>- Sleeps: Four","269.99","136.96","Alps Mountaineering","5423619","Tents","4 Person Tents (Max)","http://www.inventorysource.com/images/noImage.jpg","8.4","0.00","269.99","703438500684","","","Vertex Aluminum Poles - Sage/Rust - 4  Manufacture ID: 5423619    If you want to stay dry on your next trip and avoid the hassle of faulty zippers, ALPS Mountaineering tents are for you! The Vertex is a one continuous pole design, free standing tent that is enhanced with 2 doors for easy entry and 2 vestibules for gear storage and extra weather protection. Extra large #8 zippers make opening and c",
"GS59231","http://www.inventorysource.com/images/noImage.jpg","Vertex 2 AL Sage/Rust","0",Yes,"<b>Vertex Aluminum Poles - Sage/Rust - 2</b><br>Manufacture ID: 5223619<br><br>If you want to stay dry on your next trip and avoid the hassle of faulty zippers, ALPS Mountaineering tents are for you! The Vertex is a one continuous pole design, free standing tent that is enhanced with 2 doors for easy entry and 2 vestibules for gear storage and extra weather protection. Extra large #8 zippers make opening and closing the doors and vestibules a breeze. The Vertex has aircraft alloy aluminum poles that are strong and lightweight. Assembly is really easy with the tent clips that just snap in place over the poles. The poles are all shock corded together as one continuous system. The top of the tent has a spreader section for increased head room. With a factory sealed fly and floor seams, you&rsquo;re sure to stay dry in rainy weather. The polyester fly and floor are urethane coated, factory sealed seams for maximum weatherproofness. The fly buckles to the tent, offering a much more secure attachment when compared to elastic cord. The mesh roof vents increase ventilation and improves star gazing. All these combined features, make the Vertex 2 a great choice for any backpacking trip.
<br>
<br>Features 
<br>
<br>- Free Standing Pole System with 7000 Series Aluminum Poles
<br>- Easy Assembly with Pole Clips that quickly snap over the tent poles
<br>- 75D 185T Polyester Fly resists UV damage and stays taut
<br>- Factory Sealed Fly & Floor Seams give best weather protection
<br>- 75D 185T Taffeta Floor with 2000mm Coating
<br>- Extra Large #8 Zippers on Doors and Vestibules
<br>- Easy Entry & Great Ventilation with 2 Doors (both with zippered mesh windows)
<br>- 2 Vestibules for gear storage and extra weather protection
<br>- Weatherproof Fly Buckles on for maximum adjustability and protection
<br>- Mesh Roof Vents increase ventilation and improve star gazing
<br>
<br>Materials: 
<br>
<br>- Fly: 75D, 185T, Poly Taffeta, 1500mm Multi-pass Urethane coating
<br>- Floor: 75D, 185T, Poly Taffeta, 2000mm Multi-pass Urethane coating 
<br>- Walls: 75D, 185T, Poly Taffeta
<br>- Mesh: Nylon No See-um Mesh, 40D
<br>- Frame: 8.5mm 7000-series aluminum
<br>
<br>Included:
<br> 
<br>Rain fly, 7000 Series Aluminum Poles, Pole Bag, Stake Bag, 6061 Aluminum Stakes, Guy Rope, Repair Swatches, Gear Loft, Mesh Storage Pockets, and Tent Bag with Drawstring
<br>
<br>Specifications:
<br>
<br>- Base Size: 5&rsquo; x 7'6
<br>- Center Height: 3'10 
<br>- Vestibule Depth: 32""
<br>- Tent Area: 37 sq. ft. 
<br>- Vestibule Area: 25 sq. ft. 
<br>- Tent and Fly Weight: 5 lb. 15 oz. 
<br>- Total Weight: 6 lb. 13 oz. 
<br>- Packed Size: 6"" x 22""
<br>- Pole Diameter: 8.5 mm
<br>- Color: Sage/Rust
<br>- Style: Two-pole rectangular dome
<br>- Use Rating: 3 Season
<br>- Sleeps: Two","199.99","100.45","Alps Mountaineering","5223619","Tents","2 Person Tents (Max)","http://www.inventorysource.com/images/noImage.jpg","6.45","0.00","199.99","703438500660","","","Vertex Aluminum Poles - Sage/Rust - 2  Manufacture ID: 5223619    If you want to stay dry on your next trip and avoid the hassle of faulty zippers, ALPS Mountaineering tents are for you! The Vertex is a one continuous pole design, free standing tent that is enhanced with 2 doors for easy entry and 2 vestibules for gear storage and extra weather protection. Extra large #8 zippers make opening and c",
"GS59238","http://www.inventorysource.com/images/noImage.jpg","Chaos 3 AL - Sage/Rust","6",Yes,"<b>Chaos Aluminum Poles - Sage/Rust - 3</b><br>Manufacture ID: 5352019<br><br>If you want to stay dry on your next trip and avoid the hassle of faulty zippers, we have the tents are for you! The Chaos is a one continuous pole design, free standing tent that is enhanced with 2 doors for easy entry and 2 vestibules for gear storage and extra weather protection. Extra large #8 zippers make opening and closing the doors and vestibules a breeze. The Chaos has 7000 series aluminum poles that are strong and lightweight. Assembly is really easy with the tent clips that just snap in place over the poles. The poles are all shock corded together as one continuous system. With a factory sealed fly and floor seams, you&rsquo;re sure to stay dry in rainy weather. The polyester fly and floor are urethane coated, factory sealed seams for maximum weatherproofness. The fly buckles to the tent, offering a much more secure attachment when compared to elastic cord. The mesh roof vents increase ventilation and improves star gazing. All these combined features, make the Chaos a great choice for any backpacking trip.
<br>
<br>Features:
<br> 
<br>- Free Standing Pole System with 7000 Series Aluminum Poles
<br>- Easy Assembly with Pole Clips that quickly snap over the tent poles
<br>- 75D 185T Polyester Fly resists UV damage and stays taut
<br>- Factory Sealed Fly & Floor Seams give best weather protection
<br>- 75D 185T Taffeta Floor with 2000mm Coating
<br>- Extra Large #8 Zippers on Doors and Vestibules
<br>- Easy Entry & Great Ventilation with 2 Doors (both with zippered mesh windows)
<br>- 2 Vestibules for gear storage and extra weather protection
<br>- Weatherproof Fly Buckles to tent for maximum adjustability and protection
<br>- Mesh Roof Vents increase ventilation and improve star gazing
<br>- Full Coverage Fly offers maximum protection
<br>- Extra Guy-outs on Fly to stabilize the tent in bad weather
<br>
<br>Materials:
<br> 
<br>- Fly: 75D, 185T, Poly Taffeta, 1500mm Multi-pass Urethane coating
<br>- Floor: 75D, 185T, Poly Taffeta, 2000mm Multi-pass Urethane coating 
<br>- Walls: 75D, 185T, Poly Taffeta
<br>- Mesh: Nylon No See-um Mesh, 40D
<br>- Frame: 8.5mm 7000-series aluminum
<br>
<br>Included:
<br>
<br>- Rain fly, 7000 Series Aluminum Poles, Pole Bag, Stake Bag, 
<br>- 7075 Aluminum Stakes, Guy Ropes, Repair Swatches, 
<br>- Gear Loft, Mesh Storage Pocket, and Tent Bag 
<br>
<br>Specifications:
<br>
<br>- Base Size: 5&rsquo; x 7'6
<br>- Center Height: 3'8 
<br>- Vestibule Depth: 35""
<br>- Tent Area: 41 sq. ft. 
<br>- Vestibule Area: 22 sq. ft. 
<br>- Tent and Fly Weight: 5 lb. 15 oz. 
<br>- Total Weight: 6 lb. 4 oz. 
<br>- Packed Size: 7"" x 24""
<br>- Pole Diameter: 8.5 mm
<br>- Use Rating: 3 Season
<br>- Sleeps: Three","219.99","114.65","Alps Mountaineering","5352019","Tents","3 Person Tents (Max)","http://www.inventorysource.com/images/noImage.jpg","7.35","0.00","219.99","703438535204","","","Chaos Aluminum Poles - Sage/Rust - 3  Manufacture ID: 5352019    If you want to stay dry on your next trip and avoid the hassle of faulty zippers, we have the tents are for you! The Chaos is a one continuous pole design, free standing tent that is enhanced with 2 doors for easy entry and 2 vestibules for gear storage and extra weather protection. Extra large #8 zippers make opening and closing the",
"GS59233","http://www.inventorysource.com/images/noImage.jpg","Chaos 2 AL - Sage/Rust","3",Yes,"<b>Chaos Aluminum Poles - Sage/Rust - 2</b><br>Manufacture ID: 5252019<br><br>If you want to stay dry on your next trip and avoid the hassle of faulty zippers, we have the tents are for you! The Chaos is a one continuous pole design, free standing tent that is enhanced with 2 doors for easy entry and 2 vestibules for gear storage and extra weather protection. Extra large #8 zippers make opening and closing the doors and vestibules a breeze. The Chaos has 7000 series aluminum poles that are strong and lightweight. Assembly is really easy with the tent clips that just snap in place over the poles. The poles are all shock corded together as one continuous system. With a factory sealed fly and floor seams, you&rsquo;re sure to stay dry in rainy weather. The polyester fly and floor are urethane coated, factory sealed seams for maximum weatherproofness. The fly buckles to the tent, offering a much more secure attachment when compared to elastic cord. The mesh roof vents increase ventilation and improves star gazing. All these combined features, make the Chaos a great choice for any backpacking trip.
<br>
<br>Features:
<br> 
<br>- Free Standing Pole System with 7000 Series Aluminum Poles
<br>- Easy Assembly with Pole Clips that quickly snap over the tent poles
<br>- 75D 185T Polyester Fly resists UV damage and stays taut
<br>- Factory Sealed Fly & Floor Seams give best weather protection
<br>- 75D 185T Taffeta Floor with 2000mm Coating
<br>- Extra Large #8 Zippers on Doors and Vestibules
<br>- Easy Entry & Great Ventilation with 2 Doors (both with zippered mesh windows)
<br>- 2 Vestibules for gear storage and extra weather protection
<br>- Weatherproof Fly Buckles to tent for maximum adjustability and protection
<br>- Mesh Roof Vents increase ventilation and improve star gazing
<br>- Full Coverage Fly offers maximum protection
<br>- Extra Guy-outs on Fly to stabilize the tent in bad weather
<br>
<br>Materials:
<br> 
<br>- Fly: 75D, 185T, Poly Taffeta, 1500mm Multi-pass Urethane coating
<br>- Floor: 75D, 185T, Poly Taffeta, 2000mm Multi-pass Urethane coating 
<br>- Walls: 75D, 185T, Poly Taffeta
<br>- Mesh: Nylon No See-um Mesh, 40D
<br>- Frame: 8.5mm 7000-series aluminum
<br>
<br>Included:
<br>
<br>- Rain fly, 7000 Series Aluminum Poles, Pole Bag, Stake Bag, 
<br>- 7075 Aluminum Stakes, Guy Ropes, Repair Swatches, 
<br>- Gear Loft, Mesh Storage Pocket, and Tent Bag 
<br>
<br>Specifications:
<br>
<br>- Base Size: 4'8 x 7'2
<br>- Center Height: 3'5 
<br>- Vestibule Depth: 29""
<br>- Tent Area: 33 sq. ft. 
<br>- Vestibule Area: 17 sq. ft. 
<br>- Tent and Fly Weight: 4 lb. 14 oz. 
<br>- Total Weight: 5 lb. 6 oz. 
<br>- Packed Size: 6.5"" x 22""
<br>- Pole Diameter: 8.5 mm
<br>- Use Rating: 3 Season
<br>- Sleeps: Two","199.99","102.47","Alps Mountaineering","5252019","Tents","2 Person Tents (Max)","http://www.inventorysource.com/images/noImage.jpg","6.3","0.00","199.99","703438525205","","","Chaos Aluminum Poles - Sage/Rust - 2  Manufacture ID: 5252019    If you want to stay dry on your next trip and avoid the hassle of faulty zippers, we have the tents are for you! The Chaos is a one continuous pole design, free standing tent that is enhanced with 2 doors for easy entry and 2 vestibules for gear storage and extra weather protection. Extra large #8 zippers make opening and closing the",
"GS59237","http://www.inventorysource.com/images/noImage.jpg","Extreme 3 AL Sage/Rust","3",Yes,"<b>Extreme Aluminum Poles,  Sage/Rust - 3</b><br>Manufacture ID: 5332618<br><br>The Extreme is a free standing aluminum pole tent, with a configuration that is extremely strong and sturdy. The 3-pole design gives you more ""framework"" to combat Mother Nature when she decides to send you a little stronger storm than normal. Assembly is easy with pole clips that quickly snap over the tent poles. The polyester fly and floor are urethane coated, with factory sealed seams for maximum weatherproofness. A door on each side of the tent makes getting in and out of the tent easy. You also get two large vestibules that you can use for extra gear storage. The vestibules also serve as automatic guy-out points when the weather gets a little nasty. The fly buckles to the tent, offering a much more secure attachment when compared to elastic cord. Extra large #8 zippers on the doors and vestibules add to the durability. Mesh roof vents increase ventilation and improve star gazing.
<br>
<br>Features:
<br>
<br>- Free Standing 3 Pole Design with 7000 Series Aluminum Poles
<br>- Easy Assembly with Pole Clips that quickly snap over the tent poles
<br>- 75D 185T Polyester Fly resists UV damage and stays taut
<br>- Factory Sealed Fly & Floor Seams give best weather protection
<br>- 75D 185T Taffeta Floor with 2000mm Coating
<br>- Extra Large #8 Zippers on Doors and Vestibules
<br>- Easy Entry & Great Ventilation with 2 Doors (both with zippered mesh windows)
<br>- 2 Vestibules for gear storage and extra weather protection
<br>- Weatherproof Fly Buckles on for maximum adjustability and protection
<br>- Multiple Fly Vents increase ventilation
<br>
<br>Materials:
<br>
<br>- Fly: 75D, 185T, Poly Taffeta, 1500mm Multi-pass Urethane coating
<br>- Floor: 75D, 185T, Poly Taffeta, 2000mm Multi-pass Urethane coating 
<br>- Walls: 75D, 185T, Poly Taffeta
<br>- Mesh: Nylon No See-um Mesh, 40D
<br>- Frame: 8.5mm 7000-series aluminum 
<br>
<br>Included: 
<br>
<br>- Rain fly, 7000 Series Aluminum Poles, Pole Bag, Stake Bag, 6061 Aluminum Stakes, Guy Rope, Repair Swatches, Gear Loft, Mesh Storage Pockets, and Tent Bag with Drawstring
<br>
<br>Specifications:
<br>
<br>- Base Size: 6'8 x 8'
<br>- Center Height: 4'2 
<br>- Vestibule Depth: 36"" 
<br>- Tent Area: 48 sq. ft. 
<br>- Vestibule Area: 36 sq. ft. 
<br>- Tent and Fly Weight: 6 lb. 12 oz. 
<br>- Total Weight: 7 lb. 8 oz. 
<br>- Packed Size: 7.5"" x 24"" 
<br>- Pole Diameter: 8.5 mm
<br>- Color: Grey/Coal/Sage
<br>- Style: 3 pole
<br>- Use Rating: 3 Season
<br>- Sleeps: Three","249.99","123.78","Alps Mountaineering","5332618","Tents","3 Person Tents (Max)","http://www.inventorysource.com/images/noImage.jpg","8.0","0.00","249.99","703438500547","","","Extreme Aluminum Poles, Sage/Rust - 3  Manufacture ID: 5332618    The Extreme is a free standing aluminum pole tent, with a configuration that is extremely strong and sturdy. The 3-pole design gives you more ""framework"" to combat Mother Nature when she decides to send you a little stronger storm than normal. Assembly is easy with pole clips that quickly snap over the tent poles. The polyester fly ",
"GS59247","http://www.inventorysource.com/images/noImage.jpg","Osage 2 Room Sage/Rust","2",Yes,"<b>Osage, Sage/Rust - 2 Room</b><br>Manufacture ID: 5721771<br><br>The Osage 2 Room is a Free Standing 2 Pole Design with Shock Corded Fiberglass Poles. The poles attach to the tent with Clips and at the corners with Ring & Pins for fast and easy set-up. Multi-pass Urethane Coating is applied on the fly and floor for maximum weather protection. The floor Seams are Factory Sealed for even greater waterproofness. The roof is breathable 1.9 oz nylon taffeta with 3 Mesh Vents for great ventilation. 2 Large mesh windows (one in the back and one in the front door) and side windows offering excellent venting & visibility. A hooded Fly at the front and rear permit venting of the windows in any weather. Fly attaches to the tent with stress absorbing Shock-cords & S-hooks. The Door &ldquo;hinges to the side&rdquo; for easy entry & exit. Guy-out Loops on the Fly add support in wind and rain. 
<br>
<br>Features:
<br>
<br>- Free Standing 2 Pole System with Shock Corded Fiberglass Poles
<br>- Poles attach to the tent with Clips and at the corners with Ring & Pins for fast and easy set-up
<br>- Multi-pass Urethane Coating on the fly and floor for maximum weather protection
<br>- Factory Sealed Fly & Floor Seams give best weather protection
<br>- Roof is breathable 1.9 oz nylon taffeta with 3 Mesh Vents for great ventilation
<br>- 2 Large Mesh Windows (one in the back and one in the front door) for excellent venting & visibility
<br>- Hooded Fly at the front and rear permit venting of the windows in any weather
<br>- Fly attaches to the tent with stress absorbing Shock-cords & S-hooks
<br>- The door &ldquo;hinges to the side&rdquo; for easy entry & exit
<br>- Guy-out Loops on the Fly add support in wind and rain
<br>
<br>Materials:
<br>
<br>- Fly: 75D, 185T, Poly Taffeta, 1500mm Multi-pass Urethane coating
<br>- Floor: 75D, 185T, Poly Taffeta, 1500mm Multi-pass Urethane coating 
<br>- Walls: 75D, 185T, Poly Taffeta
<br>- Mesh: Nylon No See-um Mesh, 40D
<br>
<br>Included: 
<br>
<br>- Rain fly, Fiberglass Poles, Pole Bag, Stake Bag, 8&rdquo; Steel Stakes, Guy Rope, Repair Swatches, Gear Loft, Mesh Storage Pockets, Flashlight Loop, and Zippered Tent Bag 
<br>
<br>Specifications:
<br>
<br>- Base Size: 10' x 12' 
<br>- Center Height: 6'2 
<br>- Tent Area: 120 sq. ft. 
<br>- Tent & Fly Weight: 18 lb. 8 oz.
